school,sex,age,address,famsize,Pstatus,Medu,Fedu,Mjob,Fjob,reason,guardian,traveltime,studytime,failures,schoolsup,famsup,paid,activities,nursery,higher,internet,romantic,famrel,freetime,goout,Dalc,Walc,health,absences,G1,G2,G3,subject,dataset_source,gender,race_ethnicity,parental_level_of_education,lunch,test_preparation_course,math_score,reading_score,writing_score,avg_score
unknown,unknown,18,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,2,0,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,1,unknown,unknown,14.1,general,Exam_Performance,female,group C,master's degree,standard,completed,78.0,69.0,65.0,70.7
unknown,unknown,15,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,3,0,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,7,unknown,unknown,16.4,general,Exam_Performance,female,group E,some college,free/reduced,completed,81.0,85.0,80.0,82.0
unknown,unknown,14,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,1,1,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,3,unknown,unknown,13.1,general,Exam_Performance,male,group C,high school,standard,none,56.0,72.0,69.0,65.7
unknown,unknown,14,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,3,0,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,0,unknown,unknown,16.3,general,Exam_Performance,male,group E,high school,standard,none,85.0,80.0,79.0,81.3
unknown,unknown,14,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,4,0,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,0,unknown,unknown,19.1,general,Exam_Performance,female,group B,bachelor's degree,standard,completed,96.0,92.0,98.0,95.3
unknown,unknown,16,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,4,0,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,3,unknown,unknown,18.2,general,Exam_Performance,male,group E,associate's degree,standard,completed,85.0,100.0,88.0,91.0
unknown,unknown,15,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,1,0,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,0,unknown,unknown,12.7,general,Exam_Performance,female,group C,some college,standard,none,66.0,56.0,68.0,63.3
unknown,unknown,18,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,1,0,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,11,unknown,unknown,12.9,general,Exam_Performance,female,group D,high school,free/reduced,completed,64.0,67.0,63.0,64.7
unknown,unknown,19,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,3,0,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,3,unknown,unknown,16.2,general,Exam_Performance,female,group C,associate's degree,standard,none,86.0,81.0,76.0,81.0
unknown,unknown,14,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,1,0,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,11,unknown,unknown,8.9,general,Exam_Performance,female,group C,associate's degree,free/reduced,completed,46.0,45.0,42.0,44.3
unknown,unknown,17,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,3,0,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,6,unknown,unknown,16.0,general,Exam_Performance,male,group B,associate's degree,standard,completed,77.0,91.0,72.0,80.0
unknown,unknown,15,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,2,0,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,0,unknown,unknown,15.9,general,Exam_Performance,male,group C,master's degree,free/reduced,none,77.0,81.0,81.0,79.7
unknown,unknown,15,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,1,0,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,0,unknown,unknown,13.6,general,Exam_Performance,male,group C,bachelor's degree,standard,completed,65.0,64.0,75.0,68.0
unknown,unknown,14,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,1,0,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,2,unknown,unknown,13.5,general,Exam_Performance,female,group B,master's degree,standard,none,58.0,80.0,64.0,67.3
unknown,unknown,14,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,2,1,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,0,unknown,unknown,14.7,general,Exam_Performance,male,group B,some high school,free/reduced,completed,76.0,78.0,66.0,73.3
unknown,unknown,17,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,1,0,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,5,unknown,unknown,11.7,general,Exam_Performance,male,group E,master's degree,free/reduced,none,58.0,62.0,55.0,58.3
unknown,unknown,17,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,2,0,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,3,unknown,unknown,14.5,general,Exam_Performance,male,group C,some high school,standard,completed,74.0,76.0,68.0,72.7
unknown,unknown,14,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,2,0,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,6,unknown,unknown,15.3,general,Exam_Performance,male,group C,associate's degree,standard,none,70.0,77.0,83.0,76.7
unknown,unknown,16,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,1,2,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,0,unknown,unknown,11.1,general,Exam_Performance,female,group B,high school,free/reduced,completed,66.0,58.0,42.0,55.3
unknown,unknown,14,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,1,0,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,0,unknown,unknown,13.8,general,Exam_Performance,male,group D,some high school,standard,none,68.0,78.0,61.0,69.0
unknown,unknown,17,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,3,0,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,1,unknown,unknown,17.9,general,Exam_Performance,female,group C,some college,standard,completed,79.0,99.0,90.0,89.3
unknown,unknown,14,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,1,0,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,1,unknown,unknown,5.6,general,Exam_Performance,female,group A,high school,free/reduced,none,24.0,24.0,36.0,28.0
unknown,unknown,15,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,1,0,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,0,unknown,unknown,13.5,general,Exam_Performance,male,group E,high school,standard,completed,65.0,66.0,71.0,67.3
unknown,unknown,16,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,1,0,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,2,unknown,unknown,13.6,general,Exam_Performance,female,group C,master's degree,free/reduced,completed,67.0,73.0,64.0,68.0
unknown,unknown,15,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,2,0,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,2,unknown,unknown,15.2,general,Exam_Performance,female,group D,some high school,standard,none,73.0,70.0,85.0,76.0
unknown,unknown,18,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,1,0,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,0,unknown,unknown,8.3,general,Exam_Performance,female,group C,some college,standard,none,37.0,41.0,46.0,41.3
unknown,unknown,14,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,1,0,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,5,unknown,unknown,13.7,general,Exam_Performance,female,group D,some high school,free/reduced,none,68.0,66.0,71.0,68.3
unknown,unknown,14,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,2,0,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,11,unknown,unknown,14.2,general,Exam_Performance,male,group A,master's degree,free/reduced,completed,66.0,72.0,75.0,71.0
unknown,unknown,17,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,4,0,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,3,unknown,unknown,19.3,general,Exam_Performance,male,group B,some high school,standard,none,92.0,100.0,98.0,96.7
unknown,unknown,14,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,1,0,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,2,unknown,unknown,11.0,general,Exam_Performance,male,group D,some high school,standard,completed,53.0,60.0,52.0,55.0
unknown,unknown,16,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,2,0,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,3,unknown,unknown,15.2,general,Exam_Performance,male,group E,some college,free/reduced,none,73.0,80.0,75.0,76.0
unknown,unknown,14,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,1,0,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,0,unknown,unknown,12.1,general,Exam_Performance,female,group C,some high school,free/reduced,none,66.0,55.0,60.0,60.3
unknown,unknown,14,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,1,0,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,0,unknown,unknown,12.2,general,Exam_Performance,female,group B,some college,standard,completed,63.0,63.0,57.0,61.0
unknown,unknown,17,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,4,0,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,1,unknown,unknown,19.9,general,Exam_Performance,female,group B,bachelor's degree,standard,none,100.0,100.0,99.0,99.7
unknown,unknown,15,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,1,0,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,5,unknown,unknown,7.7,general,Exam_Performance,male,group B,high school,standard,none,34.0,42.0,40.0,38.7
unknown,unknown,16,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,1,0,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,2,unknown,unknown,12.9,general,Exam_Performance,female,group A,some high school,standard,none,64.0,74.0,56.0,64.7
unknown,unknown,16,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,4,0,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,2,unknown,unknown,19.2,general,Exam_Performance,female,group B,some college,standard,none,93.0,99.0,96.0,96.0
unknown,unknown,15,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,4,0,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,2,unknown,unknown,18.8,general,Exam_Performance,female,group A,some college,standard,completed,100.0,100.0,82.0,94.0
unknown,unknown,15,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,1,0,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,6,unknown,unknown,10.8,general,Exam_Performance,female,group B,bachelor's degree,free/reduced,completed,49.0,59.0,54.0,54.0
unknown,unknown,16,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,4,0,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,7,unknown,unknown,18.5,general,Exam_Performance,female,group C,some college,standard,completed,84.0,94.0,100.0,92.7
unknown,unknown,15,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,2,0,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,1,unknown,unknown,15.5,general,Exam_Performance,female,group E,master's degree,standard,none,80.0,74.0,78.0,77.3
unknown,unknown,14,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,3,0,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,0,unknown,unknown,16.7,general,Exam_Performance,female,group E,bachelor's degree,standard,completed,87.0,82.0,81.0,83.3
unknown,unknown,18,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,2,0,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,6,unknown,unknown,15.5,general,Exam_Performance,male,group B,high school,standard,none,69.0,100.0,64.0,77.7
unknown,unknown,16,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,3,0,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,6,unknown,unknown,17.4,general,Exam_Performance,female,group A,some high school,standard,none,100.0,75.0,86.0,87.0
unknown,unknown,19,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,4,0,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,0,unknown,unknown,20.0,general,Exam_Performance,male,group A,some college,standard,completed,100.0,100.0,100.0,100.0
unknown,unknown,15,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,2,2,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,17,unknown,unknown,15.5,general,Exam_Performance,male,group C,master's degree,free/reduced,completed,85.0,70.0,77.0,77.3
unknown,unknown,16,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,1,0,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,1,unknown,unknown,9.0,general,Exam_Performance,female,group E,master's degree,free/reduced,completed,48.0,38.0,49.0,45.0
unknown,unknown,15,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,2,1,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,12,unknown,unknown,14.5,general,Exam_Performance,male,group C,bachelor's degree,standard,none,69.0,75.0,74.0,72.7
unknown,unknown,15,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,4,0,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,11,unknown,unknown,18.0,general,Exam_Performance,male,group C,master's degree,standard,completed,100.0,91.0,79.0,90.0
unknown,unknown,15,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,2,0,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,2,unknown,unknown,14.7,general,Exam_Performance,female,group E,some college,standard,none,71.0,74.0,75.0,73.3
unknown,unknown,14,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,2,0,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,1,unknown,unknown,15.2,general,Exam_Performance,male,group A,high school,standard,completed,80.0,80.0,68.0,76.0
unknown,unknown,17,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,3,0,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,3,unknown,unknown,17.7,general,Exam_Performance,female,group E,some high school,standard,completed,83.0,93.0,90.0,88.7
unknown,unknown,14,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,3,0,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,4,unknown,unknown,16.3,general,Exam_Performance,male,group A,some college,standard,completed,93.0,71.0,80.0,81.3
unknown,unknown,14,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,4,0,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,0,unknown,unknown,18.5,general,Exam_Performance,female,group C,some high school,standard,completed,84.0,93.0,100.0,92.3
